Device,Constraint,Timeout,MER,SL,BC
3302/5500|fd34::0017:0d00:0030:dadf,0.5,109.5,0.26289816061013904,0.48,0.0
3302/5500|fd34::0017:0d00:0030:dadf,0.6,109.7,0.14939434724091516,0.6,0.0
3302/5500|fd34::0017:0d00:0030:dadf,0.7,110.0,0.06684611933602513,0.83,0.0
3302/5500|fd34::0017:0d00:0030:dadf,0.8,110.0,0.06684611933602513,0.83,0.0
3302/5500|fd34::0017:0d00:0030:dadf,0.9,110.5,0.013458950201884257,1.3,0.0
3302/5500|fd34::0017:0d00:0030:dadf,1.0,110.5,0.0,88.23,0.0
1010/9000|fd34::0017:0d00:0030:dfe8,0.1,813.79,0.8080808080808081,11.38,0.0
1010/9000|fd34::0017:0d00:0030:dfe8,0.2,814.19,0.7037037037037037,11.17,0.0
1010/9000|fd34::0017:0d00:0030:dfe8,0.3,814.49,0.4242424242424242,11.08,0.0
1010/9000|fd34::0017:0d00:0030:dfe8,0.4,814.49,0.4242424242424242,11.08,0.0
1010/9000|fd34::0017:0d00:0030:dfe8,0.5,814.49,0.4242424242424242,11.08,0.0
1010/9000|fd34::0017:0d00:0030:dfe8,0.6,814.89,0.3400673400673401,11.16,0.0
1010/9000|fd34::0017:0d00:0030:dfe8,0.7,815.39,0.23232323232323238,11.39,0.0
1010/9000|fd34::0017:0d00:0030:dfe8,0.8,816.09,0.12121212121212122,11.84,0.0
1010/9000|fd34::0017:0d00:0030:dfe8,0.9,903.99,0.043771043771043794,91.35,0.0
1010/9000|fd34::0017:0d00:0030:dfe8,1.0,903.99,0.0,625.31,0.0
9803/9805|fd34::0017:0d00:0030:dfe8,0.1,8.68,0.7036667774454415,0.66,0.0
9803/9805|fd34::0017:0d00:0030:dfe8,0.2,8.78,0.6642295336213582,0.62,0.0
9803/9805|fd34::0017:0d00:0030:dfe8,0.3,8.98,0.5325504966581736,0.58,0.0
9803/9805|fd34::0017:0d00:0030:dfe8,0.4,9.18,0.4216240168383738,0.58,0.0
9803/9805|fd34::0017:0d00:0030:dfe8,0.5,9.48,0.27823935600605587,0.66,0.0
9803/9805|fd34::0017:0d00:0030:dfe8,0.6,9.58,0.2066393412355526,0.71,0.0
9803/9805|fd34::0017:0d00:0030:dfe8,0.7,9.88,0.08193936708393335,0.91,0.0
9803/9805|fd34::0017:0d00:0030:dfe8,0.8,9.98,0.05900816070307591,0.99,0.0
9803/9805|fd34::0017:0d00:0030:dfe8,0.9,10.68,0.014807429563162389,1.64,0.0
9803/9805|fd34::0017:0d00:0030:dfe8,1.0,10.68,0.0,20.82,0.0
1010/9000|fd34::0017:0d00:0030:e0fe,0.1,855.92,0.7420494699646643,0.78,0.0
1010/9000|fd34::0017:0d00:0030:e0fe,0.2,856.12,0.6713780918727915,0.7,0.0
1010/9000|fd34::0017:0d00:0030:e0fe,0.3,856.32,0.5830388692579505,0.64,0.0
1010/9000|fd34::0017:0d00:0030:e0fe,0.4,856.42,0.5017667844522968,0.63,0.0
1010/9000|fd34::0017:0d00:0030:e0fe,0.5,856.52,0.42756183745583043,0.64,0.0
1010/9000|fd34::0017:0d00:0030:e0fe,0.6,856.72,0.3180212014134276,0.69,0.0
1010/9000|fd34::0017:0d00:0030:e0fe,0.7,856.82,0.2438162544169611,0.73,0.0
1010/9000|fd34::0017:0d00:0030:e0fe,0.8,857.02,0.13427561837455826,0.85,0.0
1010/9000|fd34::0017:0d00:0030:e0fe,0.9,857.32,0.060070671378091856,1.09,0.0
1010/9000|fd34::0017:0d00:0030:e0fe,1.0,857.32,0.0,46.02,0.0
8040/8042|fd34::0017:0d00:0030:e0fe,0.1,56.85,0.7813519813519814,0.43,0.0
8040/8042|fd34::0017:0d00:0030:e0fe,0.2,57.15,0.5804195804195804,0.31,0.0
8040/8042|fd34::0017:0d00:0030:e0fe,0.3,57.25,0.186013986013986,0.34,0.0
8040/8042|fd34::0017:0d00:0030:e0fe,0.4,57.25,0.186013986013986,0.34,0.0
8040/8042|fd34::0017:0d00:0030:e0fe,0.5,57.25,0.186013986013986,0.34,0.0
8040/8042|fd34::0017:0d00:0030:e0fe,0.6,57.25,0.186013986013986,0.34,0.0
8040/8042|fd34::0017:0d00:0030:e0fe,0.7,57.25,0.186013986013986,0.34,0.0
8040/8042|fd34::0017:0d00:0030:e0fe,0.8,57.75,0.05920745920745918,0.73,0.0
