Device,Constraint,Timeout,MER,SL,BC
1010/9000|fd34::0017:0d00:0030:dfe8,0.4,217.01,0.07916986933128367,121.78,0.0
1010/9000|fd34::0017:0d00:0030:dfe8,0.5,217.41,0.04880860876249038,122.12,0.0
1010/9000|fd34::0017:0d00:0030:dfe8,0.6,217.41,0.04880860876249038,122.12,0.0
1010/9000|fd34::0017:0d00:0030:dfe8,0.7,218.11,0.024596464258262896,122.75,0.0
1010/9000|fd34::0017:0d00:0030:dfe8,0.8,218.11,0.024596464258262896,122.75,0.0
1010/9000|fd34::0017:0d00:0030:dfe8,0.9,219.31,0.009223674096848544,123.92,0.0
1010/9000|fd34::0017:0d00:0030:dfe8,1.0,219.31,0.0092,123.92,0.1582101
9803/9805|fd34::0017:0d00:0030:dfe8,0.1,216.16,0.11947752593161731,121.18,0.0
9803/9805|fd34::0017:0d00:0030:dfe8,0.2,216.76,0.10872070687668078,121.64,0.0
9803/9805|fd34::0017:0d00:0030:dfe8,0.3,216.86,0.08605455243949289,121.72,0.0
9803/9805|fd34::0017:0d00:0030:dfe8,0.4,216.96,0.07683442182097577,121.81,0.0
9803/9805|fd34::0017:0d00:0030:dfe8,0.5,217.46,0.044563964656165966,122.24,0.0
9803/9805|fd34::0017:0d00:0030:dfe8,0.6,217.46,0.044563964656165966,122.24,0.0
9803/9805|fd34::0017:0d00:0030:dfe8,0.7,218.06,0.03380714560122933,122.78,0.0
9803/9805|fd34::0017:0d00:0030:dfe8,0.8,218.26,0.020745293891663463,122.97,0.0
9803/9805|fd34::0017:0d00:0030:dfe8,0.9,218.86,0.008067614291202507,123.55,0.0
9803/9805|fd34::0017:0d00:0030:dfe8,1.0,218.86,0.0081,123.55,0.1517572
1010/9000|fd34::0017:0d00:0030:e0fe,0.1,227.93,0.09310761789600963,128.29,0.0
1010/9000|fd34::0017:0d00:0030:e0fe,0.2,227.93,0.09310761789600963,128.29,0.0
1010/9000|fd34::0017:0d00:0030:e0fe,0.3,227.93,0.09310761789600963,128.29,0.0
1010/9000|fd34::0017:0d00:0030:e0fe,0.4,228.33,0.060459492140266025,128.62,0.0
