Device,Constraint,Timeout,MER,SL,BC
1010/9000|fd34::0017:0d00:0030:dadf,0.9,820.32,0.06486486486486487,0.52,0.0
1010/9000|fd34::0017:0d00:0030:dadf,1.0,820.32,0.0,0.87,0.0
3302/5500|fd34::0017:0d00:0030:dadf,0.1,109.39,0.10589060308555398,0.36,0.0
3302/5500|fd34::0017:0d00:0030:dadf,0.2,109.39,0.10589060308555398,0.36,0.0
3302/5500|fd34::0017:0d00:0030:dadf,0.3,109.39,0.10589060308555398,0.36,0.0
3302/5500|fd34::0017:0d00:0030:dadf,0.4,109.39,0.10589060308555398,0.36,0.0
3302/5500|fd34::0017:0d00:0030:dadf,0.5,109.49,0.04277699859747541,0.45,0.0
3302/5500|fd34::0017:0d00:0030:dadf,0.6,109.49,0.04277699859747541,0.45,0.0
3302/5500|fd34::0017:0d00:0030:dadf,0.7,109.59,0.028751753155680237,0.54,0.0
3302/5500|fd34::0017:0d00:0030:dadf,0.8,109.69,0.02103786816269282,0.63,0.0
3302/5500|fd34::0017:0d00:0030:dadf,0.9,109.89,0.016129032258064502,0.83,0.0
3302/5500|fd34::0017:0d00:0030:dadf,1.0,109.89,0.0,104.62,0.0
1010/9000|fd34::0017:0d00:0030:dfe8,0.1,814.2,0.7777777777777778,5.71,0.0
1010/9000|fd34::0017:0d00:0030:dfe8,0.2,814.4,0.6349206349206349,5.62,0.0
1010/9000|fd34::0017:0d00:0030:dfe8,0.3,814.5,0.5132275132275133,5.6,0.0
1010/9000|fd34::0017:0d00:0030:dfe8,0.4,814.6,0.42328042328042326,5.61,0.0
1010/9000|fd34::0017:0d00:0030:dfe8,0.5,814.7,0.37037037037037035,5.63,0.0
1010/9000|fd34::0017:0d00:0030:dfe8,0.6,814.8,0.29100529100529104,5.66,0.0
1010/9000|fd34::0017:0d00:0030:dfe8,0.7,814.9,0.1693121693121693,5.71,0.0
1010/9000|fd34::0017:0d00:0030:dfe8,0.8,815.1,0.12169312169312174,5.86,0.0
1010/9000|fd34::0017:0d00:0030:dfe8,0.9,815.5,0.05820105820105825,6.18,0.0
1010/9000|fd34::0017:0d00:0030:dfe8,1.0,815.5,0.0,621.54,0.0
9803/9805|fd34::0017:0d00:0030:dfe8,0.1,8.74,0.6918743102747285,0.39,0.0
9803/9805|fd34::0017:0d00:0030:dfe8,0.2,8.74,0.6918743102747285,0.39,5.84e-05
9803/9805|fd34::0017:0d00:0030:dfe8,0.3,8.94,0.6600453040599408,0.32,0.0
9803/9805|fd34::0017:0d00:0030:dfe8,0.4,9.24,0.22164140094093043,0.25,0.0
9803/9805|fd34::0017:0d00:0030:dfe8,0.5,9.24,0.22164140094093043,0.25,0.0
9803/9805|fd34::0017:0d00:0030:dfe8,0.6,9.34,0.03670790497763843,0.34,0.0
9803/9805|fd34::0017:0d00:0030:dfe8,0.7,9.44,0.027472846605099632,0.43,0.0
9803/9805|fd34::0017:0d00:0030:dfe8,0.8,9.64,0.018586281001335858,0.62,0.0
9803/9805|fd34::0017:0d00:0030:dfe8,0.9,9.94,0.010803275832026449,0.91,0.0
