Device,Constraint,Timeout,MER,SL,BC
1010/9000|fd34::0017:0d00:0030:e3a0,0.2,808.67,0.6179245283018868,0.41,0.0
1010/9000|fd34::0017:0d00:0030:e3a0,0.3,808.77,0.5094339622641509,0.4,0.0
1010/9000|fd34::0017:0d00:0030:e3a0,0.4,808.77,0.5094339622641509,0.4,0.0
1010/9000|fd34::0017:0d00:0030:e3a0,0.5,809.07,0.3820754716981132,0.45,0.0
1010/9000|fd34::0017:0d00:0030:e3a0,0.6,809.17,0.30660377358490565,0.48,0.0
1010/9000|fd34::0017:0d00:0030:e3a0,0.7,809.27,0.16509433962264153,0.53,0.0
1010/9000|fd34::0017:0d00:0030:e3a0,0.8,809.37,0.09905660377358494,0.6,0.0
1010/9000|fd34::0017:0d00:0030:e3a0,0.9,809.47,0.06603773584905659,0.69,0.0
1010/9000|fd34::0017:0d00:0030:e3a0,1.0,809.47,0.0,3.09,0.0
3303/5702|fd34::0017:0d00:0030:e3a0,0.1,107.8,0.5691823899371069,0.61,0.0
3303/5702|fd34::0017:0d00:0030:e3a0,0.2,107.8,0.5691823899371069,0.61,0.0
3303/5702|fd34::0017:0d00:0030:e3a0,0.3,107.8,0.5691823899371069,0.61,0.0
3303/5702|fd34::0017:0d00:0030:e3a0,0.4,107.9,0.37735849056603776,0.61,0.0
3303/5702|fd34::0017:0d00:0030:e3a0,0.5,108.1,0.2547169811320755,0.69,0.0
3303/5702|fd34::0017:0d00:0030:e3a0,0.6,108.2,0.22201257861635215,0.75,0.0
3303/5702|fd34::0017:0d00:0030:e3a0,0.7,108.5,0.053459119496855334,0.95,0.0
3303/5702|fd34::0017:0d00:0030:e3a0,0.8,108.6,0.040251572327044016,1.04,0.0
3303/5702|fd34::0017:0d00:0030:e3a0,0.9,108.9,0.01383647798742138,1.32,0.0
3303/5702|fd34::0017:0d00:0030:e3a0,1.0,108.9,0.0,104.09,0.0
1010/9000|fd34::0017:0d00:0030:e3ca,0.1,823.16,0.8133971291866029,0.29,0.0
1010/9000|fd34::0017:0d00:0030:e3ca,0.2,823.26,0.5980861244019139,0.25,0.0
1010/9000|fd34::0017:0d00:0030:e3ca,0.3,823.36,0.5311004784688995,0.23,0.0
1010/9000|fd34::0017:0d00:0030:e3ca,0.4,823.46,0.33492822966507174,0.24,0.0
1010/9000|fd34::0017:0d00:0030:e3ca,0.5,823.46,0.33492822966507174,0.24,0.0
1010/9000|fd34::0017:0d00:0030:e3ca,0.6,823.56,0.20574162679425834,0.29,0.0
1010/9000|fd34::0017:0d00:0030:e3ca,0.7,823.66,0.17703349282296654,0.35,0.0
1010/9000|fd34::0017:0d00:0030:e3ca,0.8,823.76,0.1291866028708134,0.42,0.0
1010/9000|fd34::0017:0d00:0030:e3ca,0.9,823.86,0.028708133971291905,0.5,0.0
1010/9000|fd34::0017:0d00:0030:e3ca,1.0,823.86,0.0,0.76,0.0
9803/9805|fd34::0017:0d00:0030:e3ca,0.1,54.52,0.7492022973835355,0.47,0.0
9803/9805|fd34::0017:0d00:0030:e3ca,0.2,54.62,0.7259093809827697,0.42,0.0
9803/9805|fd34::0017:0d00:0030:e3ca,0.3,54.92,0.3596043395022336,0.36,0.0
9803/9805|fd34::0017:0d00:0030:e3ca,0.4,54.92,0.3596043395022336,0.36,0.0
9803/9805|fd34::0017:0d00:0030:e3ca,0.5,55.02,0.31365666879387366,0.39,0.0
9803/9805|fd34::0017:0d00:0030:e3ca,0.6,55.12,0.26068921506062537,0.43,0.0
9803/9805|fd34::0017:0d00:0030:e3ca,0.7,55.22,0.2530312699425654,0.48,0.0
9803/9805|fd34::0017:0d00:0030:e3ca,0.8,55.42,0.10944479897894066,0.61,0.0
9803/9805|fd34::0017:0d00:0030:e3ca,0.9,55.62,0.01914486279514993,0.78,0.0
9803/9805|fd34::0017:0d00:0030:e3ca,1.0,55.62,0.0,55.39,0.0
1010/9000|fd34::0017:0d00:0030:e69f,0.1,834.15,0.729064039408867,4.39,0.0
1010/9000|fd34::0017:0d00:0030:e69f,0.2,834.35,0.6059113300492611,4.32,0.0
1010/9000|fd34::0017:0d00:0030:e69f,0.3,834.45,0.16748768472906406,4.33,0.0
1010/9000|fd34::0017:0d00:0030:e69f,0.4,834.45,0.16748768472906406,4.33,0.0
1010/9000|fd34::0017:0d00:0030:e69f,0.5,834.45,0.16748768472906406,4.33,0.0
1010/9000|fd34::0017:0d00:0030:e69f,0.6,834.45,0.16748768472906406,4.33,0.0
1010/9000|fd34::0017:0d00:0030:e69f,0.7,834.45,0.16748768472906406,4.33,0.0
1010/9000|fd34::0017:0d00:0030:e69f,0.8,834.55,0.049261083743842415,4.42,0.0
1010/9000|fd34::0017:0d00:0030:e69f,0.9,834.55,0.049261083743842415,4.42,0.0
1010/9000|fd34::0017:0d00:0030:e69f,1.0,834.55,0.0,826.3,0.0
3302/5500|fd34::0017:0d00:0030:e69f,0.1,111.08,0.6509677419354838,0.4,0.0
3302/5500|fd34::0017:0d00:0030:e69f,0.2,111.18,0.6058064516129033,0.37,0.0
3302/5500|fd34::0017:0d00:0030:e69f,0.3,111.28,0.4864516129032258,0.36,0.0
3302/5500|fd34::0017:0d00:0030:e69f,0.4,111.28,0.4864516129032258,0.36,0.0
3302/5500|fd34::0017:0d00:0030:e69f,0.5,111.38,0.26645161290322583,0.39,0.0
3302/5500|fd34::0017:0d00:0030:e69f,0.6,111.78,0.08387096774193548,0.65,0.0
3302/5500|fd34::0017:0d00:0030:e69f,0.7,111.88,0.030322580645161246,0.74,0.0
3302/5500|fd34::0017:0d00:0030:e69f,0.8,111.88,0.030322580645161246,0.74,0.0
