Series;Time;Value
Network_Latency;2019-02-01T18:45:07.503;200
Network_Latency;2019-02-01T18:45:27.493;200
Network_Latency;2019-02-01T18:45:48.400;200
Network_Latency;2019-02-01T18:46:07.497;200
Network_Latency;2019-02-01T18:46:27.514;200
Network_Latency;2019-02-01T18:46:47.504;200
Network_Latency;2019-02-01T18:47:07.505;200
Network_Latency;2019-02-01T18:47:27.533;200
Network_Latency;2019-02-01T18:47:47.513;200
Network_Latency;2019-02-01T18:48:07.535;200
Network_Latency;2019-02-01T18:48:27.519;200
Network_Latency;2019-02-01T18:48:47.524;200
Network_Latency;2019-02-01T18:49:07.524;200
Network_Latency;2019-02-01T18:49:28.627;200
Network_Latency;2019-02-01T18:49:48.087;200
Network_Latency;2019-02-01T18:50:07.540;200
Network_Latency;2019-02-01T18:50:27.543;200
Network_Latency;2019-02-01T18:50:47.544;200
Network_Latency;2019-02-01T18:51:07.555;200
Network_Latency;2019-02-01T18:51:27.551;200
Network_Latency;2019-02-01T18:51:47.554;200
Network_Latency;2019-02-01T18:52:07.557;200
Network_Latency;2019-02-01T18:52:27.564;200
Network_Latency;2019-02-01T18:52:47.567;200
Network_Latency;2019-02-01T18:53:07.568;200
Network_Latency;2019-02-01T18:53:27.631;200
Network_Latency;2019-02-01T18:53:47.574;200
Network_Latency;2019-02-01T18:54:07.576;200
Network_Latency;2019-02-01T18:54:28.620;200
Network_Latency;2019-02-01T18:54:48.270;200
Network_Latency;2019-02-01T18:55:07.668;200
Network_Latency;2019-02-01T18:55:27.587;200
Network_Latency;2019-02-01T18:55:47.589;200
Network_Latency;2019-02-01T18:56:07.595;200
Network_Latency;2019-02-01T18:56:27.599;200
Network_Latency;2019-02-01T18:56:47.633;200
Network_Latency;2019-02-01T18:57:07.607;200
Network_Latency;2019-02-01T18:57:27.609;200
Network_Latency;2019-02-01T18:57:47.606;200
Network_Latency;2019-02-01T18:58:07.614;200
Network_Latency;2019-02-01T18:58:27.661;200
Network_Latency;2019-02-01T18:58:47.627;200
Network_Latency;2019-02-01T18:59:07.637;200
Network_Latency;2019-02-01T18:59:35.100;200
Network_Latency;2019-02-01T18:59:55.772;200
Network_Latency;2019-02-01T19:00:14.054;200
Network_Latency;2019-02-01T19:00:34.116;200
Network_Latency;2019-02-01T19:00:54.570;200
Network_Latency;2019-02-01T19:01:14.061;200
Network_Latency;2019-02-01T19:01:34.065;200
Network_Latency;2019-02-01T19:01:54.925;200
Network_Latency;2019-02-01T19:02:14.151;200
Network_Latency;2019-02-01T19:02:34.075;200
Network_Latency;2019-02-01T19:02:54.076;200
Network_Latency;2019-02-01T19:03:14.105;200
Network_Latency;2019-02-01T19:03:34.085;200
Network_Latency;2019-02-01T19:03:54.089;200
Network_Latency;2019-02-01T19:04:14.116;200
Network_Latency;2019-02-01T19:04:35.207;200
Network_Latency;2019-02-01T19:04:54.667;200
Network_Latency;2019-02-01T19:05:14.097;200
Network_Latency;2019-02-01T19:05:34.101;200
Network_Latency;2019-02-01T19:05:54.105;200
Network_Latency;2019-02-01T19:06:14.104;200
Network_Latency;2019-02-01T19:06:34.106;200
Network_Latency;2019-02-01T19:06:54.119;200
Network_Latency;2019-02-01T19:07:14.112;200
Network_Latency;2019-02-01T19:07:34.133;200
Network_Latency;2019-02-01T19:07:54.121;200
Network_Latency;2019-02-01T19:08:14.125;200
Network_Latency;2019-02-01T19:08:34.127;200
Network_Latency;2019-02-01T19:08:54.130;200
Network_Latency;2019-02-01T19:09:14.135;200
Network_Latency;2019-02-01T19:09:35.150;200
Network_Latency;2019-02-01T19:09:54.596;200
Network_Latency;2019-02-01T19:10:14.140;200
Network_Latency;2019-02-01T19:10:34.147;200
Network_Latency;2019-02-01T19:10:54.146;200
Network_Latency;2019-02-01T19:11:14.147;200
Network_Latency;2019-02-01T19:11:34.158;200
Network_Latency;2019-02-01T19:11:54.156;200
Network_Latency;2019-02-01T19:12:14.175;200
Network_Latency;2019-02-01T19:12:34.157;200
Network_Latency;2019-02-01T19:12:54.265;200
Network_Latency;2019-02-01T19:13:14.186;200
Network_Latency;2019-02-01T19:13:34.166;200
Network_Latency;2019-02-01T19:13:54.174;200
Network_Latency;2019-02-01T19:14:14.177;200
Network_Latency;2019-02-01T19:14:40.200;200
Network_Latency;2019-02-01T19:14:59.037;200
Network_Latency;2019-02-01T19:15:19.022;200
Network_Latency;2019-02-01T19:15:39.023;200
Network_Latency;2019-02-01T19:15:59.036;200
Network_Latency;2019-02-01T19:16:19.040;200
Network_Latency;2019-02-01T19:16:39.074;200
Network_Latency;2019-02-01T19:16:59.052;200
Network_Latency;2019-02-01T19:17:19.047;200
Network_Latency;2019-02-01T19:17:39.051;200
Network_Latency;2019-02-01T19:17:59.097;200
Network_Latency;2019-02-01T19:18:19.060;200
Network_Latency;2019-02-01T19:18:39.068;200
Network_Latency;2019-02-01T19:18:59.096;200
Network_Latency;2019-02-01T19:19:19.095;200
Network_Latency;2019-02-01T19:19:40.223;200
Network_Latency;2019-02-01T19:19:59.113;200
Network_Latency;2019-02-01T19:20:19.083;200
Network_Latency;2019-02-01T19:20:39.085;200
Network_Latency;2019-02-01T19:20:59.132;200
Network_Latency;2019-02-01T19:21:19.122;200
Network_Latency;2019-02-01T19:21:39.136;200
Network_Latency;2019-02-01T19:21:59.168;200
Network_Latency;2019-02-01T19:22:19.119;200
Network_Latency;2019-02-01T19:22:39.167;200
Network_Latency;2019-02-01T19:22:59.148;200
Network_Latency;2019-02-01T19:23:19.190;200
Network_Latency;2019-02-01T19:23:39.174;200
Network_Latency;2019-02-01T19:23:59.179;200
Network_Latency;2019-02-01T19:24:19.136;200
Network_Latency;2019-02-01T19:24:41.089;200
Network_Latency;2019-02-01T19:24:59.296;200
Network_Latency;2019-02-01T19:25:19.273;200
Network_Latency;2019-02-01T19:25:39.292;200
Network_Latency;2019-02-01T19:25:59.147;200
Network_Latency;2019-02-01T19:26:19.160;200
Network_Latency;2019-02-01T19:26:39.176;200
Network_Latency;2019-02-01T19:26:59.208;200
Network_Latency;2019-02-01T19:27:19.212;200
Network_Latency;2019-02-01T19:27:39.193;200
Network_Latency;2019-02-01T19:27:59.256;200
Network_Latency;2019-02-01T19:28:19.295;200
Network_Latency;2019-02-01T19:28:39.278;200
Network_Latency;2019-02-01T19:28:59.260;200
Network_Latency;2019-02-01T19:29:19.216;200
Network_Latency;2019-02-01T19:29:46.826;200
Network_Latency;2019-02-01T19:30:05.393;200
Network_Latency;2019-02-01T19:30:25.276;200
Network_Latency;2019-02-01T19:30:45.280;200
Network_Latency;2019-02-01T19:31:05.277;200
Network_Latency;2019-02-01T19:31:25.286;200
Network_Latency;2019-02-01T19:31:45.312;200
Network_Latency;2019-02-01T19:32:05.342;200
Network_Latency;2019-02-01T19:32:25.296;200
Network_Latency;2019-02-01T19:32:45.298;200
Network_Latency;2019-02-01T19:33:05.326;200
Network_Latency;2019-02-01T19:33:25.346;200
Network_Latency;2019-02-01T19:33:45.327;200
Network_Latency;2019-02-01T19:34:05.328;200
Network_Latency;2019-02-01T19:34:25.372;200
Network_Latency;2019-02-01T19:34:46.269;200
Network_Latency;2019-02-01T19:35:05.359;200
Network_Latency;2019-02-01T19:35:25.335;200
Network_Latency;2019-02-01T19:35:45.335;200
Network_Latency;2019-02-01T19:36:05.361;200
Network_Latency;2019-02-01T19:36:25.356;200
Network_Latency;2019-02-01T19:36:45.385;200
Network_Latency;2019-02-01T19:37:05.347;200
Network_Latency;2019-02-01T19:37:25.350;200
Network_Latency;2019-02-01T19:37:45.367;200
Network_Latency;2019-02-01T19:38:05.375;200
Network_Latency;2019-02-01T19:38:25.383;200
Network_Latency;2019-02-01T19:38:45.376;200
Network_Latency;2019-02-01T19:39:05.375;200
Network_Latency;2019-02-01T19:39:25.377;200
Network_Latency;2019-02-01T19:39:46.346;200
Network_Latency;2019-02-01T19:40:05.405;200
Network_Latency;2019-02-01T19:40:25.381;200
Network_Latency;2019-02-01T19:40:45.385;200
Network_Latency;2019-02-01T19:41:05.505;200
Network_Latency;2019-02-01T19:41:25.389;200
Network_Latency;2019-02-01T19:41:45.413;200
Network_Latency;2019-02-01T19:42:05.415;200
Network_Latency;2019-02-01T19:42:25.395;200
Network_Latency;2019-02-01T19:42:45.404;200
Network_Latency;2019-02-01T19:43:05.406;200
Network_Latency;2019-02-01T19:43:25.441;200
Network_Latency;2019-02-01T19:43:45.425;200
Network_Latency;2019-02-01T19:44:05.415;200
Network_Latency;2019-02-01T19:44:25.426;200
Network_Latency;2019-02-01T19:44:51.360;200
Network_Latency;2019-02-01T19:45:10.301;200
Network_Latency;2019-02-01T19:45:30.305;200
Network_Latency;2019-02-01T19:45:50.308;200
Network_Latency;2019-02-01T19:46:10.305;200
Network_Latency;2019-02-01T19:46:30.308;200
Network_Latency;2019-02-01T19:46:50.314;200
Network_Latency;2019-02-01T19:47:10.369;200
Network_Latency;2019-02-01T19:47:30.330;200
Network_Latency;2019-02-01T19:47:50.325;200
