Series;Time;Value
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T16:14:28.623;111.74
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T16:16:19.086;110.46
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T16:18:10.898;111.82
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T16:20:01.711;110.81
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T16:21:52.970;111.25
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T16:23:44.355;111.38
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T16:25:35.426;111.09
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T16:27:27.100;111.66
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T16:29:18.867;111.78
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T16:31:09.376;110.51
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T16:33:00.712;111.34
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T16:34:51.989;111.28
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T16:36:43.260;111.26
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T16:38:34.594;111.33
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T16:40:26.084;111.49
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T16:42:17.353;111.27
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T16:44:08.690;111.34
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T16:45:59.837;111.15
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T16:47:52.788;112.95
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T16:49:42.248;109.46
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T16:51:33.590;111.34
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T16:53:24.881;111.31
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T16:55:16.346;111.45
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T16:57:07.671;111.32
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T16:58:58.848;111.19
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T17:00:50.120;111.27
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T17:02:41.336;111.22
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T17:04:32.775;111.43
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T17:06:24.064;111.28
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T17:08:15.176;111.12
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T17:10:06.691;111.52
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T17:11:57.949;111.25
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T17:13:49.100;111.15
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T17:15:40.379;111.29
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T17:17:32.071;111.68
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T17:19:22.973;110.91
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T17:21:14.355;111.38
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T17:23:05.644;111.29
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T17:24:56.909;111.26
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T17:26:48.190;111.28
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T17:28:39.654;111.48
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T17:30:31.003;111.34
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T17:32:22.298;111.3
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T17:34:13.465;111.17
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T17:36:04.778;111.31
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T17:37:56.397;111.62
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T17:39:47.395;111.01
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T17:41:38.677;111.27
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T17:43:30.030;111.36
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T17:45:21.253;111.23
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T17:47:12.776;111.52
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T17:49:03.944;111.17
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T17:50:55.400;111.44
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T17:52:46.735;111.34
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T17:54:37.894;111.16
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T17:56:29.144;111.25
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T17:58:20.769;111.64
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T18:00:11.976;111.2
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T18:02:03.253;111.27
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T18:03:54.412;111.16
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T18:05:45.857;111.45
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T18:07:37.140;111.28
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T18:09:28.525;111.39
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T18:11:19.776;111.25
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T18:13:11.062;111.28
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T18:15:02.409;111.35
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dabe, peripheral: 9903/9904/2, sampling_rate: 120};2019-01-31T18:16:53.875;111.47
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dadf, peripheral: 1010/9000, sampling_rate: 900};2019-01-31T13:43:15.943;819.91
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dadf, peripheral: 1010/9000, sampling_rate: 900};2019-01-31T13:56:56.025;820.08
Relative_Arrival_Time_WS {mote: fd34::0017:0d00:0030:dadf, peripheral: 1010/9000, sampling_rate: 900};2019-01-31T14:10:35.992;819.97
