Series;Time;Value
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T13:29:41.313;0.18
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T13:31:30.792;0.34
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T13:33:20.109;0.35
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T13:35:09.329;0.19
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T13:36:59.032;0.57
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T13:38:48.172;0.35
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T13:40:37.306;0.21
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T13:42:27.034;0.59
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T13:44:16.139;0.36
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T13:46:05.865;0.14
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T13:47:54.737;0.26
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T13:49:44.121;0.28
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T13:51:33.299;0.14
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T13:53:22.794;0.28
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T13:55:12.102;0.26
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T13:57:01.298;0.14
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T13:58:51.033;0.51
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T14:00:40.132;0.26
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T14:02:29.352;0.2
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T14:04:18.785;0.28
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T14:06:08.117;0.26
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T14:07:57.635;0.47
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T14:09:46.737;0.25
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T14:11:36.450;0.6
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T14:13:25.326;0.1
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T14:15:14.753;0.26
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T14:17:04.098;0.26
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T14:18:53.610;0.42
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T14:20:42.757;0.22
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T14:22:32.093;0.23
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T14:24:21.302;0.09
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T14:26:11.296;0.72
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T14:28:00.127;0.18
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T14:29:49.448;0.2
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T14:31:38.726;0.12
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T14:33:28.437;0.51
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T14:35:17.430;0.14
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T14:37:07.006;0.37
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T14:38:56.104;0.14
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T14:40:45.593;0.27
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T14:42:34.739;0.1
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T14:44:24.152;0.13
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T14:46:13.455;0.07
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T14:48:03.310;0.59
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T14:49:52.102;0.07
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T14:51:41.430;0.06
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T14:53:30.984;0.27
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T14:55:20.244;0.19
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T14:57:09.597;0.18
Latency_Arrived_Minus_Generated {mote: fd34::0017:0d00:0030:dadf, peripheral: 3302/5500, sampling_rate: 120};2019-01-31T14:58:59.056;0.23
